,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1517,2924-KHUVI,Male,False,True,False,56,True,True,Fiber optic,True,False,False,False,True,True,One year,True,Electronic check,100.55000305175781,5514.9501953125,False
1518,1925-GMVBW,Female,False,False,False,5,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.549999237060547,96.0999984741211,False
1519,7881-EVUAD,Female,False,False,False,2,False,,DSL,True,True,False,False,False,True,Month-to-month,True,Electronic check,42.599998474121094,72.4000015258789,True
1520,6184-DYUOB,Female,False,True,False,3,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.600000381469727,55.25,False
1521,9207-ZPANB,Male,False,False,False,37,True,True,DSL,True,True,True,True,False,False,One year,False,Electronic check,67.44999694824219,2443.300048828125,False
1522,5766-XQXMQ,Female,False,False,False,29,True,False,DSL,True,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),68.8499984741211,1970.5,True
1523,9327-QSDED,Male,False,False,False,8,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,43.54999923706055,335.3999938964844,False
1524,1656-DRSMG,Female,False,False,False,63,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Credit card (automatic),109.8499984741211,7002.9501953125,False
1525,3012-VFFMN,Female,False,True,True,7,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.649999618530273,158.9499969482422,False
1526,2984-AFWNC,Female,False,False,False,3,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,95.4000015258789,293.1499938964844,False
1527,0640-YJTPY,Male,False,True,True,72,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),21.0,1493.75,False
1528,8096-LOIST,Female,False,False,False,19,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,56.20000076293945,1093.4000244140625,False
1529,9764-REAFF,Female,False,True,False,59,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),18.399999618530273,1057.8499755859375,False
1530,3703-VAVCL,Male,False,True,True,2,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,False,Credit card (automatic),90.0,190.0500030517578,True
1531,7107-UBYKY,Female,False,True,True,35,True,True,No,,,,,,,Month-to-month,True,Electronic check,25.75,882.5499877929688,False
1532,4881-GQJTW,Male,False,False,False,14,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),19.600000381469727,300.3999938964844,False
1533,8519-QJGJD,Female,False,False,False,14,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,75.3499984741211,1025.949951171875,True
1534,7876-DNYAP,Female,False,True,True,69,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.799999237060547,1436.949951171875,False
1535,7905-NJMXS,Male,True,True,False,7,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Electronic check,64.19999694824219,475.0,False
1536,2882-WDTBA,Male,False,True,True,69,True,False,DSL,True,True,True,True,True,False,Two year,True,Bank transfer (automatic),75.75,5388.14990234375,False
1537,2091-GPPIQ,Female,False,True,True,72,True,True,DSL,False,True,False,True,True,True,Two year,True,Electronic check,78.94999694824219,5730.14990234375,False
1538,6326-MTTXK,Male,False,False,False,8,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,100.8499984741211,819.5499877929688,True
1539,5071-FBJFS,Female,False,True,True,4,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,50.29999923706055,217.10000610351562,False
1540,2796-UUZZO,Male,False,True,True,63,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),80.30000305175781,4896.35009765625,False
1541,2429-AYKKO,Male,False,False,False,72,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.850000381469727,1434.0999755859375,False
1542,9798-OPFEM,Female,False,False,False,46,True,False,No,,,,,,,Two year,True,Electronic check,21.100000381469727,937.0999755859375,False
1543,0330-IVZHA,Female,False,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.94999694824219,330.1499938964844,True
1544,3794-NFNCH,Male,False,True,False,30,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,50.0,1474.9000244140625,False
1545,5193-QLVZB,Male,False,False,False,63,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),104.75,6536.5,False
1546,7114-AEOZE,Female,False,False,False,60,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.850000381469727,1128.0999755859375,False
1547,2886-KEFUM,Female,False,True,False,63,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,107.5,6873.75,True
1548,5522-NYKPB,Male,False,True,True,25,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,85.9000015258789,2199.050048828125,False
1549,4237-RLAQD,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.849998474121094,45.849998474121094,True
1550,9957-YODKZ,Male,True,True,False,6,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,80.80000305175781,457.1000061035156,False
1551,6518-KZXCB,Male,False,False,False,22,True,True,No,,,,,,,Two year,False,Mailed check,25.25,566.5,False
1552,2245-ADZFJ,Female,False,True,True,31,True,True,DSL,False,True,False,True,True,True,Two year,False,Bank transfer (automatic),80.55000305175781,2471.60009765625,False
1553,7776-QGYJC,Female,False,True,True,39,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),81.5,3107.300048828125,False
1554,9313-QOLTZ,Male,False,False,False,26,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.899999618530273,518.2999877929688,False
1555,9651-GTSAQ,Female,False,True,False,53,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),106.0999984741211,5769.75,True
1556,3186-BAXNB,Female,False,False,False,1,True,False,Fiber optic,False,True,False,True,True,False,Month-to-month,False,Electronic check,91.69999694824219,91.69999694824219,True
1557,4672-FOTSD,Male,False,False,False,12,True,True,DSL,True,True,False,True,False,False,Month-to-month,True,Electronic check,67.25,832.2999877929688,False
1558,0637-YLETY,Female,False,False,False,16,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Credit card (automatic),95.5999984741211,1555.6500244140625,True
1559,9818-XQCUV,Female,False,False,False,2,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,45.29999923706055,False
1560,7338-ERIVA,Male,False,False,True,39,False,,DSL,True,False,False,True,True,False,One year,False,Bank transfer (automatic),45.04999923706055,1790.5999755859375,False
1561,1157-BQCUW,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.94999694824219,74.94999694824219,True
1562,8259-NFJTV,Female,False,True,True,7,False,,DSL,True,False,False,True,False,False,Month-to-month,False,Mailed check,34.650001525878906,246.60000610351562,False
1563,3223-DWFIO,Male,True,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.3499984741211,261.6499938964844,False
1564,2660-EMUBI,Male,True,False,False,10,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.3499984741211,898.3499755859375,True
1565,6968-GMKPR,Female,False,False,False,55,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,81.55000305175781,4509.5,False
1566,4751-ERMAN,Male,False,True,True,72,True,False,DSL,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),75.4000015258789,5480.25,False
1567,1436-ZMJAN,Female,False,True,False,10,True,False,DSL,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),67.80000305175781,653.1500244140625,False
1568,3292-PBZEJ,Male,True,False,False,11,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,111.4000015258789,1183.050048828125,False
1569,0799-DDIHE,Female,False,True,True,15,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,46.29999923706055,639.4500122070312,False
1570,3070-FNFZQ,Female,False,True,True,23,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.399999618530273,478.75,False
1571,2812-SFXMJ,Male,False,False,True,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.049999237060547,20.049999237060547,False
1572,7675-OZCZG,Female,True,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.0,127.0999984741211,True
1573,5014-WUQMG,Male,False,True,True,47,True,False,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,96.0999984741211,4391.4501953125,False
1574,5312-TSZVC,Female,False,False,True,15,True,False,No,,,,,,,One year,False,Mailed check,19.649999618530273,270.6000061035156,False
1575,2003-CKLOR,Male,False,False,False,66,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,99.5,6710.5,True
1576,0993-OSGPT,Female,True,True,False,68,True,False,DSL,False,True,True,True,False,False,One year,True,Bank transfer (automatic),60.650001525878906,3975.89990234375,False
1577,9254-RBFON,Female,False,True,True,17,True,False,Fiber optic,False,False,True,True,True,True,One year,False,Bank transfer (automatic),98.5999984741211,1704.949951171875,True
1578,1205-WNWPJ,Female,False,False,False,7,True,False,DSL,False,False,False,True,True,False,Month-to-month,True,Mailed check,59.5,415.95001220703125,True
1579,9391-EOYLI,Male,True,True,False,12,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.44999694824219,950.2000122070312,True
1580,7108-DGVUU,Female,True,True,False,21,True,True,DSL,False,True,True,False,False,True,One year,False,Bank transfer (automatic),71.69999694824219,1497.050048828125,False
1581,2782-JEEBU,Male,False,False,False,21,False,,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,36.0,780.1500244140625,False
1582,5127-BZENZ,Female,False,True,True,56,True,True,DSL,True,False,False,False,True,False,One year,False,Bank transfer (automatic),65.19999694824219,3512.14990234375,False
1583,2720-FVBQP,Female,False,True,True,6,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),48.95000076293945,273.25,False
1584,9906-NHHVC,Female,True,False,False,65,False,,DSL,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),53.5,3517.89990234375,False
1585,4522-XRWWI,Male,False,True,False,42,True,True,DSL,True,False,False,True,True,True,One year,False,Credit card (automatic),80.44999694824219,3375.89990234375,False
1586,3766-EJLFL,Female,False,True,True,68,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),109.05000305175781,7508.5498046875,False
1587,5939-SXWHM,Male,False,True,True,48,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),26.299999237060547,1245.050048828125,False
1588,8152-UOBNY,Female,True,False,False,50,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,106.80000305175781,5347.9501953125,False
1589,7351-KYHQH,Female,True,False,False,7,True,False,DSL,False,True,True,False,True,False,Month-to-month,True,Electronic check,64.94999694824219,493.6499938964844,False
1590,7643-RCHXS,Female,False,True,True,63,True,False,No,,,,,,,Two year,False,Electronic check,19.350000381469727,1263.8499755859375,False
1591,8246-SHFGA,Male,False,False,False,17,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),21.100000381469727,385.54998779296875,False
1592,8387-MOJJT,Female,False,True,True,42,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),77.94999694824219,3384.0,True
1593,0620-XEFWH,Male,False,True,True,4,True,False,No,,,,,,,Month-to-month,False,Mailed check,18.850000381469727,84.19999694824219,False
1594,6485-QXWWE,Female,False,False,True,62,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),26.0,1638.699951171875,False
1595,2761-OCIAX,Male,True,False,False,2,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.69999694824219,165.39999389648438,True
1596,7321-VGNKU,Female,False,True,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3499984741211,120.25,False
1597,5327-CNLUQ,Male,False,True,False,48,True,True,Fiber optic,True,True,True,False,True,False,Two year,True,Bank transfer (automatic),96.9000015258789,4473.4501953125,False
1598,7552-KEYGT,Male,False,True,False,27,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.549999237060547,520.5499877929688,False
1599,5816-JMLGY,Female,False,True,True,70,True,False,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),80.4000015258789,5717.85009765625,False
1600,3068-OMWZA,Male,True,False,False,1,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,88.80000305175781,88.80000305175781,True
1601,2927-QRRQV,Male,False,True,False,46,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,94.6500015258789,4312.5,False
1602,6032-KRXXO,Male,False,False,False,30,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.25,2755.35009765625,True
1603,7459-RRWQZ,Female,False,False,False,15,True,True,DSL,True,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),64.6500015258789,994.5499877929688,True
1604,6265-SXWBU,Male,False,True,True,69,True,True,Fiber optic,False,True,True,False,True,False,One year,False,Credit card (automatic),95.75,6511.25,False
1605,7941-RCJOW,Male,False,False,False,65,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.549999237060547,1218.6500244140625,False
1606,6374-NTQLP,Male,True,True,True,72,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),104.0999984741211,7447.7001953125,False
1607,4154-AQUGT,Male,True,True,False,13,True,False,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),89.05000305175781,1169.3499755859375,True
1608,2387-KDZQY,Male,False,False,False,17,True,False,No,,,,,,,One year,True,Mailed check,20.100000381469727,279.5,False
1609,3584-WKTTW,Male,False,True,False,51,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Electronic check,111.55000305175781,5720.35009765625,False
1610,3399-BMLVW,Male,False,True,True,51,True,False,DSL,True,True,False,True,False,False,Two year,False,Credit card (automatic),60.5,3121.449951171875,False
1611,1971-DTCZB,Female,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),90.94999694824219,6468.60009765625,False
